BusinessDivision,CountryGroup,PlanningEntity,StrategicCrop,Crop,ProductLine,Commonname,LocalProductName,Market_Volume_2022,Market_Volume_2023,Market_Value_USD_2022,Market_Value_USD_2023
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,chlorpyrifos+cypermethrin,TREGUA 45 EC -  [L],0.65,0.65,4.95,4.89
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,imidacloprid,KPAZ 70 WG -  [KG],0.05,0.05,2.8,2.77
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,azadirachtin,NEEM-X 0 4 CE -  [L],0.16,0.16,3.24,3.21
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,buprofezin,APPLAUD 25 WG -  [KG],0.04,0.03,1.4,1.39
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,chlorpyrifos,CLORPIRIFOS 2 5 GR -  [KG],0.29,0.29,0.47,0.47
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,chlorpyrifos,FOLIDE AG 1.5 DP -  [KG],1.67,1.65,1.92,1.9
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,chlorpyrifos,RIMPIRIFOS 2 5 GR -  [KG],9.26,9.16,12.34,12.21
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,chlorpyrifos,TERMINATOR 1 5 DP -  [KG],26.18,25.89,43.86,43.38
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,cyfluthrin+imidacloprid,TIRANO 10 EC -  [L],0.03,0.03,0.48,0.47
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,cypermethrin+profenofos,ATRAPA 44 EC -  [L],0.05,0.05,0.4,0.4
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,deltamethrin,RIMAC DELTAMETRINA 2 5 EC -  [L],0.04,0.04,0.31,0.31
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,endosulfan,BELAK 35 EC -  [L],0.2,0.19,1.53,1.51
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,thiamethoxam,ACTARA 25 WG (A9584C) WG [KG],0,0.01,0.15,2
CP Core,Central America & Caribbean,El Salvador,Vegetables,Tomatoes (L3),Insecticides,chlorantraniliprole+thiamethoxam,VOLIAM FLEXI 300 SC (A15452B) SC [L],0.02,0.02,2.61,1.1
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Fungicides,azoxystrobin+cyproconazole,HALCON EXTRA 28 SC -  [L],8.05,7.98,172.42,170.83
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Fungicides,azoxystrobin+cyproconazole,AZTROSTAR XTRA 28 SC -  [L],8.33,8.26,167.61,166.06
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Fungicides,azoxystrobin+cyproconazole,AZTROSTAR XTRA 84 WG -  [KG],0.13,0.13,9.86,9.77
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Fungicides,azoxystrobin+cyproconazole,MIG 28 SC -  [L],1.36,1.35,32.63,32.32
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Fungicides,difenoconazole+propiconazole,TASPA (A8122A) EC [L],0.66,0.31,29.35,13.98
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Fungicides,azoxystrobin+cyproconazole,AMISTAR XTRA 28 SC (A12910C) SC [L],0.87,0.59,46.24,23.89
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,glyphosate,TOUCHDOWN PRO - SAS (Glyphosate) (A12798QA) SL [L],73.04,146.06,524.12,745
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,glufosinate,GLUFOSINATO DE AMONIO 20 SL -  [L],1.76,1.76,17.05,17
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,nicosulfuron,NICOZENT 75 WG -  [KG],0.73,0.73,36.38,36.27
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,paraquat,ANGLOXONE 20 SL -  [L],132.99,176.32,350.49,464.68
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,paraquat,CUMAQUAT 19 SL -  [L],13.3,17.63,36.91,48.93
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,paraquat,FURIKO 20 SL -  [L],66.49,88.16,200.13,265.34
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,nicosulfuron,ZEA MAX 4 SC -  [L],17.06,17,173.7,173.16
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,pendimethalin,PROWL 50 EC -  [L],49.69,49.53,342.19,341.12
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,glufosinate,BASTA 15 SL -  [L],39.06,38.94,355.64,354.53
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,nicosulfuron,NICOSOLFURON 40 SC -  [L],5.64,5.62,35.14,35.03
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,ATRAPAX 90 WG -  [KG],0.47,0.46,1.97,1.97
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,paraquat,PARAQUAT 20 SL -  [L],18.49,24.52,44.04,58.39
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,nicosulfuron,NICOFOR 4 SC -  [L],34.88,32.22,264.69,244.5
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,nicosulfuron,NICOSULFURON STOCKTON 4 SC -  [L],2.37,2.36,20.21,20.15
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,nicosulfuron,NIKOSAM 4 OL -  [L],6.77,6.75,55.24,55.06
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,paraquat,RIMAXONE 20 SL -  [L],7.68,10.18,19.49,25.84
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine+benoxacor+S-metolachlor,PRIMAGRAM GOLD (A9560A) SC [L],1,15.83,7.76,122.79
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,mesotrione+nicosulfuron,ELUMIS (A14351BX) OD [L],15.71,17.76,272.25,327.93
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine+mesotrione,CALARIS SC (A16907E) SC [L],3.84,2.51,48.46,37.16
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,ATRANEX 90 WG -  [KG],2.11,2.11,10.38,10.35
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,IGUAL 80 WG -  [KG],0.55,0.55,1.84,1.83
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,cyprosulfamide+isoxaflutole+thiencarbazone,ADENGO 46 5 SC -  [L],1.35,1.35,115.22,114.86
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine+mesotrione,ATRAPAX PLUS 88 WG -  [KG],0.85,0.85,7.76,7.74
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,ATRAZINA 80 WP -  [KG],26.28,26.2,110.18,109.84
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,IGUAL 80 WG -  [KG],5.64,5.63,19.33,19.27
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,IGUAL 90 WG -  [KG],10.58,10.55,45.13,44.99
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,TAREA 80 WP -  [KG],4.51,4.49,18.29,18.24
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,S-metolachlor,DUAL GOLD 960 EC (A9396C) EC [L],21.39,5.97,201.39,56.25
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Herbicides,atrazine,GESAPRIM 90 WG (A5852Q) WG [KG],22.04,39.91,185.99,388.75
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lambda-cyhalothrin,LAMDEX 5 EC -  [L],2.81,2.76,10.4,10.24
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lambda-cyhalothrin,KUNG FU 2.5 EC -  [L],44.24,43.53,212.79,209.4
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lufenuron+thiodicarb,ULISES 45 SC -  [L],3.5,3.44,74.01,72.83
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,teflubenzuron,NOMOLT 15 SC -  [L],7.31,7.2,325.65,320.47
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,beta-cyfluthrin+imidacloprid,CONNECT 11 25 SC -  [L],0.53,0.52,7.56,7.44
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,triflumuron,CERTERO 48 SC -  [L],17.53,17.25,424.45,417.7
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,chlorpyrifos,DURSBAN 1 EC -  [L],72.94,71.78,154.69,152.23
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,chlorpyrifos,LORSBAN 48 EC -  [L],35.35,34.79,316.92,311.88
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,chlorpyrifos,SOLVER 48 EC -  [L],18.89,18.59,149.14,146.77
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,spinetoram,WINNER 6 SC -  [L],3.53,3.47,305.25,300.4
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lambda-cyhalothrin,CINTANEGRA 5 EC -  [L],2.25,2.21,16.87,16.6
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lufenuron+profenofos,CURAFOS 55 EC -  [L],1.7,1.67,24.11,23.73
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lufenuron+profenofos,CURAGRO 55 EC -  [L],1.81,1.79,18.72,18.42
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,chlorpyrifos,BRUSKO 48 EC -  [L],5.28,5.19,29.81,29.33
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,chlorpyrifos,CLORPIRIFOS 48 EC -  [L],13.81,13.59,59.15,58.21
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lambda-cyhalothrin,KEMPO 5 EC -  [L],0.3,0.29,2.27,2.24
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lufenuron,MATCH 050 EC (A7814A) EC [L],0.27,0.26,13.88,14.95
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lufenuron+profenofos,CURYOM 2nd. BRAND (A9441A) EC [L],25.17,28.14,796.89,886.17
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,chlorantraniliprole+lambda-cyhalothrin,AMPLIGO (A15397G) ZC [L],0.52,0.42,58.1,40.32
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,lambda-cyhalothrin,KARATE ZEON 5 CS (A12688B) CS [L],2.57,3.73,51.6,101.29
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Insecticides,emamectin+lufenuron,DENIM FIT (A18922H) WG [L],4.1,4.68,566.23,657.95
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,imidacloprid+thiodicarb,GERMIMAX 40 5 FS -  [L],0.92,0.91,441.46,440.22
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,thiodicarb,GERMIBIEN 35 FS -  [L],9.65,9.62,125.27,124.92
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,clothianidin+thiodicarb,PONCHO SUPER 54 FS -  [L],0.29,0.29,16.29,16.25
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,clothianidin+thiodicarb,PONCHO SUPER FS 405 -  [L],3.85,3.84,161.8,161.35
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,imidacloprid+thiodicarb,BLINDAGE 60 FS -  [L],2.68,2.67,290.18,289.37
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,imidacloprid+thiodicarb,CROPSTAR 60 FS -  [L],0.64,0.64,46.68,46.54
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,thiamethoxam,BUNKER 35 FS -  [L],0.16,0.16,6.4,6.39
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,thiamethoxam,CRUISER 350 FS (A9700D) FS [L],0.47,0.36,37.1,29.32
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,cyantraniliprole+fludioxonil+MEFENOXAM+thiamethoxam,FORTENZA MAXX (A20950D) FS [L],5.68,4.71,429.4,369.49
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,imidacloprid+thiodicarb,CERROJO 56 SC -  [L],1.43,1.43,47.36,47.23
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,thiodicarb,SEMEVIN 35 SC -  [L],8.1,8.08,196.7,196.14
CP Core,Central America & Caribbean,Guatemala,Corn,Corn (L2),Seed Treatment,azoxystrobin+fludioxonil+MEFENOXAM+thiabendazole,MAXIM QUATTRO (A14918E) FS [L],0.51,0.36,64.97,58.25
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,boscalid+pyraclostrobin,BELLIS 38 WG -  [KG],0.16,0.16,15.04,14.9
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,azoxystrobin+tebuconazole,AZOTELA MAX 85 WG -  [KG],0.45,0.44,27.36,27.11
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,epoxiconazole+kresoxim-methyl,JUWEL 25 SC -  [L],0.53,0.53,17.6,17.44
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,epoxiconazole+thiophanate,DUETT ULTRA 49.7 SC -  [L],0.95,0.94,27.86,27.6
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,tebuconazole+trifloxystrobin,NATIVO 75 WG -  [KG],0.4,0.39,34.97,34.65
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,mancozeb,MANCOZEB 80 WP -  [KG],6.4,6.34,20.28,20.09
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,mancozeb,MANCOZENTH 80 WP -  [KG],0.16,0.16,0.45,0.45
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,azoxystrobin,AZTROSTAR 50 WG -  [KG],0.02,0.02,0.62,0.61
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Fungicides,mancozeb,MANZATE 80 WG -  [KG],1.92,1.9,6.34,6.28
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,bispyribac,NOMINEE 40 SC -  [L],0.57,0.57,61.99,61.8
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glufosinate,BASTA 15 SL -  [L],1.99,1.98,20.56,20.49
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],17.08,17.02,57.36,57.18
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,AGENTE 36 SL -  [L],0.35,0.35,0.72,0.72
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,GLIFOSATO 36 SL -  [L],1.09,1.09,2.48,2.48
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,KILLER 36 SL -  [L],0.27,0.26,1.15,1.15
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,PILARSATO 35 6 SL -  [L],1.16,1.16,2.73,2.72
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,RIMAXATO 35 6 SL -  [L],0.15,0.15,0.47,0.47
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,glyphosate,REVOLVER 35 6 -  [L],1.35,1.34,3.12,3.11
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,bentazone,BASAGRAN 48 SL -  [L],0.57,0.57,8.56,8.53
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,pendimethalin,PROWL 50 EC -  [L],9.77,9.74,68.41,68.19
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,clomazone+propanil,ARROMAX 57 EC -  [L],2.09,2.08,5.75,5.73
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,halosulfuron,SEMPRA 75 WG -  [KG],0.11,0.11,36.34,36.23
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Herbicides,clomazone,COMMAND 36 SC -  [L],3.19,3.18,53.15,52.98
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Insecticides,imidacloprid+lambda-cyhalothrin,TEMPANO 32.8 WP -  [KG],1.22,1.2,43.79,43.1
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Insecticides,cypermethrin,WESTRADE CIPERMETRINA 25 EC -  [L],0.17,0.17,0.87,0.86
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Insecticides,bifenthrin+zeta-cypermethrin,HERO 15 EC -  [L],0.26,0.26,5.7,5.61
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Insecticides,cypermethrin,CIPERMETRINA 25 EC -  [L],0.93,0.91,5.67,5.58
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Insecticides,cypermethrin,DISMETRINA 25 EC -  [L],1.7,1.67,7.54,7.43
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Insecticides,cypermethrin,MISSIL 25 EC -  [L],3.39,3.34,33.8,33.26
CP Core,Central America & Caribbean,Guatemala,Rice,Rice (L2),Seed Treatment,imidacloprid,GAUCHO 70 WS -  [KG],0.15,0.15,24.91,24.84
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,triadimenol,CAPORAL 25 DC -  [L],12.84,12.72,513.62,508.87
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,carbendazim+epoxiconazole,SOPRANO C 25 SC -  [L],3.25,3.22,53.66,53.16
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,prochloraz+tebuconazole,SUPREME 40 EW -  [L],0.57,0.57,9.7,9.61
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,propiconazole,PROPILAQ 25 EC -  [L],1.4,1.39,24.02,23.8
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,azoxystrobin+cyproconazole,AZTROSTAR XTRA 28 SC -  [L],6.18,6.12,124.53,123.38
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,azoxystrobin+cyproconazole,AZTROSTAR XTRA 84 WG -  [KG],0.1,0.1,7.32,7.26
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,flutriafol,ASPEN 50 SC -  [L],0.64,0.6,34.31,32.41
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,cyproconazole+thiamethoxam,VERDADERO LIGHT - WG (A12585D) WG [L],1.3,1.13,95.94,81.45
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,cyproconazole,ALTO 100 SL (A9898A) SL [L],16.39,16.45,884.97,751.59
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Fungicides,azoxystrobin,AMISTAR 50 WG (A12704A) WG [KG],0.17,0.18,25.9,19.47
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glufosinate,GLUFOSINATO DE AMONIO 20 SL -  [L],1.42,1.41,13.73,13.69
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,ANGLOXONE 20 SL -  [L],43.43,43.3,114.47,114.11
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,CUMAQUAT 19 SL -  [L],4.34,4.33,12.05,12.02
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,FURIKO 20 SL -  [L],21.72,21.65,65.36,65.16
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,PARAQUAT ALEMAN 20 SL -  [L],233.82,233.08,764.2,761.8
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glufosinate,BASTA 15 SL -  [L],28.65,28.56,295.95,295.02
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,ROUNDUP 35 6 SL -  [L],33.01,32.91,110.9,110.55
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,oxyfluorfen,KOLTAR 12 EC -  [L],0.93,0.93,42.02,41.89
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,AGENTE 36 SL -  [L],0.68,0.68,1.39,1.39
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,GLIFOSATO 36 SL -  [L],2.11,2.1,4.8,4.79
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,KILLER 36 SL -  [L],0.51,0.51,2.22,2.21
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,PILARSATO 35 6 SL -  [L],2.24,2.23,5.28,5.26
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,RIMAXATO 35 6 SL -  [L],0.29,0.29,0.9,0.9
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,RAFAGA 20 SL -  [L],195.45,194.84,459.06,457.61
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,RIMAXONE 20 SL -  [L],2.51,2.5,6.36,6.34
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,diquat+paraquat,DUPLEXONE 20 SL -  [L],6.05,6.03,26.48,26.4
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,glyphosate,REVOLVER 35 6 -  [L],2.61,2.6,6.04,6.02
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,paraquat,PARAQUAT 20 SL -  [L],4.53,4.52,14.38,14.34
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Herbicides,diquat,REGLONE 20 SL (A1412A) SL [L],0.44,0.38,3.49,3.41
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Insecticides,chlorpyrifos,DURSBAN 1 EC -  [L],11.18,11,27.49,27.06
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Insecticides,chlorpyrifos,LORSBAN 48 EC -  [L],5.47,5.38,50.05,49.25
CP Core,Central America & Caribbean,Guatemala,Specialty,Plantations Coffee (L2),Insecticides,chlorpyrifos,SOLVER 48 EC -  [L],3.1,3.05,26.51,26.08
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,chlorothalonil,ODEON 72 SC -  [L],82.54,81.77,430.37,426.39
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,epoxiconazole,PETEL 12.5 SC -  [L],3.96,3.93,52.91,52.42
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,tebuconazole,ORIUS 25 EW -  [L],4.46,4.42,59.15,58.6
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,boscalid,CUMORA 50 SC -  [L],7.46,7.39,476.8,472.39
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,epoxiconazole,OPUS 12 5 SC -  [L],32.91,32.6,594.81,589.31
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,fenpropimorph,VOLLEY 88 OL -  [L],19.95,19.77,376.91,373.43
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,pyraclostrobin,REGNUM 25 EC -  [L],3.18,3.15,205.97,204.07
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,sulfur,KUMULUS 80 WG -  [KG],66.66,66.04,199.66,197.81
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,tridemorph,CALIXIN 86 OL -  [L],13.29,13.17,230.58,228.44
CP Core,Central America & Caribbean,Guatemala,Specialty,Bananas (L3),Fungicides,pyrimethanil,SIGANEX 60 SC -  [L],22.79,22.58,843.73,835.92
